checkpoint_label,checkpoint_path,checkpoint_algo,checkpoint_global_env_steps,config_path,rl_variant,n,rho_target,seed,m_target,m_final,rho_final,episode_len,terminal_lambda2_norm,terminal_lambda2,rl_runtime_sec,runtime_sec,runtime_total_sec,init_mode,init_route_label,init_family,init_edges,init_lambda2,init_build_runtime_sec,init_cache_hit,init_selected_index,init_errors,overlap_post_completion_selection,overlap_candidate_count,overlap_evaluated_families,top_k,dist_cap,method,repeat_idx
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.563636363636,1,42,42,0.5636363636363636,31,0.8898419638369718,10.678103566043662,0.027024099999835016,0.027024099999835016,0.027024099999835016,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,1
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.563636363636,2,42,42,0.5636363636363636,31,0.8898419638369718,10.678103566043662,0.023949800000082178,0.023949800000082178,0.023949800000082178,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,2
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.563636363636,3,42,42,0.5636363636363636,31,0.8898419638369718,10.678103566043662,0.023946000000250933,0.023946000000250933,0.023946000000250933,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,3
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.563636363636,4,42,42,0.5636363636363636,31,0.8898419638369718,10.678103566043662,0.027421200000389945,0.027421200000389945,0.027421200000389945,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,4
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.636363636364,0,46,46,0.6363636363636364,35,0.6540696346012135,7.848835615214561,0.030136300000776828,0.030136300000776828,0.030136300000776828,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,0
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.636363636364,1,46,46,0.6363636363636364,35,0.6540696346012135,7.848835615214561,0.030050700000174402,0.030050700000174402,0.030050700000174402,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,1
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.636363636364,2,46,46,0.6363636363636364,35,0.6540696346012135,7.848835615214561,0.03328479999981937,0.03328479999981937,0.03328479999981937,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,2
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.636363636364,3,46,46,0.6363636363636364,35,0.6540696346012135,7.848835615214561,0.031362300000182586,0.031362300000182586,0.031362300000182586,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,3
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.636363636364,4,46,46,0.6363636363636364,35,0.6540696346012135,7.848835615214561,0.028922899999997753,0.028922899999997753,0.028922899999997753,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,4
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\sweep\lambda2_only\checkpoints\best.pt,ppo,19000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials\lite_config.yaml,full,12,0.709090909091,0,50,50,0.7090909090909091,39,0.9060187526769723,10.872225032123668,0.03390549999949144,0.03390549999949144,0.03390549999949144,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,0
